province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Bac Lieu,32,23,0,71,29,Sunny,2/7/2020
Bac Lieu,34,23,0.2,70,24,Rain,2/8/2020
Bac Lieu,32,25,1,71,24,Rain,2/9/2020
Bac Lieu,31,24,1.5,70,48,Rain,2/10/2020
Bac Lieu,31,24,0,62,19,Sunny,2/11/2020
Bac Lieu,31,23,0,55,21,Sunny,2/12/2020
Bac Lieu,32,23,0,57,7,Sunny,2/13/2020
Bac Lieu,32,23,0,60,20,Sunny,2/14/2020
Bac Lieu,32,24,0,58,38,Sunny,2/15/2020
Bac Lieu,31,23,0,58,14,Sunny,2/16/2020
Bac Lieu,32,23,0.2,67,44,Rain,2/17/2020
Bac Lieu,33,24,0,65,24,Sunny,2/18/2020
Bac Lieu,33,24,0.5,65,40,Rain,2/19/2020
Bac Lieu,29,24,0,74,66,Sunny,2/20/2020
Bac Lieu,34,24,0.2,74,25,Rain,2/21/2020
Bac Lieu,34,25,0,72,29,Sunny,2/22/2020
Bac Lieu,34,25,0,72,30,Sunny,2/23/2020
Bac Lieu,33,24,0,71,18,Sunny,2/24/2020
Bac Lieu,34,25,0,64,18,Sunny,2/25/2020
Bac Lieu,33,26,1,62,34,Rain,2/26/2020
Bac Lieu,33,26,0,61,26,Sunny,2/27/2020
Bac Lieu,33,25,0,62,16,Sunny,2/28/2020
Bac Lieu,34,26,0,62,24,Sunny,3/1/2020
Bac Lieu,33,25,0,59,28,Sunny,3/2/2020
Bac Lieu,33,25,0,60,11,Sunny,3/3/2020
Bac Lieu,33,24,0,66,11,Sunny,3/4/2020
Bac Lieu,33,24,0.2,72,35,Rain,3/5/2020
Bac Lieu,33,24,0,71,29,Sunny,3/6/2020
Bac Lieu,33,24,0,68,32,Sunny,3/7/2020
Bac Lieu,33,24,0,67,28,Sunny,3/8/2020
Bac Lieu,33,24,0,68,24,Sunny,3/9/2020
Bac Lieu,34,24,0,66,16,Sunny,3/10/2020
Bac Lieu,34,24,0,68,12,Sunny,3/11/2020
Bac Lieu,35,24,0,64,7,Sunny,3/12/2020
Bac Lieu,33,26,0.1,60,25,Rain,3/13/2020
Bac Lieu,35,26,0.8,60,20,Rain,3/14/2020
Bac Lieu,35,26,0,64,14,Sunny,3/15/2020
Bac Lieu,34,26,0.4,68,35,Rain,3/16/2020
Bac Lieu,34,26,0.9,69,50,Rain,3/17/2020
Bac Lieu,34,26,0.2,69,36,Rain,3/18/2020
Bac Lieu,34,26,2.1,68,20,Rain,3/19/2020
Bac Lieu,34,26,0,69,33,Sunny,3/20/2020
Bac Lieu,34,26,1.6,68,56,Rain,3/21/2020
Bac Lieu,32,26,0.4,68,55,Rain,3/22/2020
Bac Lieu,35,26,0,67,19,Sunny,3/23/2020
Bac Lieu,34,26,0.1,67,40,Rain,3/24/2020
Bac Lieu,34,27,0.6,66,27,Rain,3/25/2020
Bac Lieu,35,27,0,64,35,Sunny,3/26/2020
Bac Lieu,34,27,0,63,37,Sunny,3/27/2020
Bac Lieu,34,27,0,63,28,Sunny,3/28/2020
Bac Lieu,35,27,0.8,67,56,Rain,3/29/2020
Bac Lieu,35,27,0,65,43,Sunny,3/30/2020
Bac Lieu,35,27,0.5,66,42,Rain,3/31/2020
Bac Lieu,35,27,3.6,67,30,Rain,4/1/2020
Bac Lieu,31,27,5.3,67,63,Drizzle,4/2/2020
Bac Lieu,32,26,0.7,65,49,Rain,4/3/2020
Bac Lieu,33,26,0.2,68,55,Rain,4/4/2020
Bac Lieu,32,26,0.5,70,71,Rain,4/5/2020
Bac Lieu,34,26,1.5,67,40,Rain,4/6/2020
Bac Lieu,34,27,0.2,69,41,Rain,4/7/2020
Bac Lieu,34,27,0.2,69,38,Rain,4/8/2020
Bac Lieu,35,27,0.5,68,21,Rain,4/9/2020
Bac Lieu,35,27,0.2,69,25,Rain,4/10/2020
Bac Lieu,36,27,0,67,11,Sunny,4/11/2020
Bac Lieu,36,27,0,66,7,Sunny,4/12/2020
Bac Lieu,36,27,0,65,9,Sunny,4/13/2020
Bac Lieu,35,26,0,65,11,Sunny,4/14/2020
Bac Lieu,36,26,0.2,66,33,Rain,4/15/2020
Bac Lieu,35,26,0,66,27,Sunny,4/16/2020
Bac Lieu,35,27,0,66,25,Sunny,4/17/2020
Bac Lieu,36,28,4.3,64,16,Rain,4/18/2020
Bac Lieu,37,28,0,61,6,Sunny,4/19/2020
Bac Lieu,37,28,0,61,13,Sunny,4/20/2020
Bac Lieu,37,28,0,60,25,Sunny,4/21/2020
Bac Lieu,39,30,0.3,58,13,Rain,4/22/2020
Bac Lieu,36,29,8.3,63,21,Drizzle,4/23/2020
Bac Lieu,36,29,2.5,62,25,Rain,4/24/2020
Bac Lieu,35,28,3.1,63,19,Rain,4/25/2020
Bac Lieu,36,28,1.8,63,30,Rain,4/26/2020
Bac Lieu,35,28,1.6,61,48,Rain,4/27/2020
Bac Lieu,35,29,1.4,61,13,Rain,4/28/2020
Bac Lieu,35,28,1.5,61,24,Rain,4/29/2020
Bac Lieu,34,28,3.1,64,33,Rain,4/30/2020
Bac Lieu,35,28,0,63,19,Sunny,5/1/2020
Bac Lieu,36,28,1.4,62,36,Rain,5/2/2020
Bac Lieu,35,29,1,63,47,Rain,5/3/2020
Bac Lieu,34,29,7.6,65,49,Drizzle,5/4/2020
Bac Lieu,36,29,7.9,63,33,Drizzle,5/5/2020
Bac Lieu,35,29,5.4,62,22,Drizzle,5/6/2020
Bac Lieu,30,28,7.2,72,62,Drizzle,5/7/2020
Bac Lieu,35,27,1.9,66,47,Rain,5/8/2020
Bac Lieu,34,28,1.6,65,37,Rain,5/9/2020
Bac Lieu,34,28,0.9,65,36,Rain,5/10/2020
Bac Lieu,34,28,3.5,64,47,Rain,5/11/2020
Bac Lieu,35,28,1.9,65,32,Rain,5/12/2020
Bac Lieu,33,29,1.4,66,49,Rain,5/13/2020
Bac Lieu,35,28,3.7,63,47,Rain,5/14/2020
Bac Lieu,35,29,5,66,40,Rain,5/15/2020
Bac Lieu,33,29,1.3,72,50,Rain,5/16/2020
Bac Lieu,35,28,0.8,67,46,Rain,5/17/2020
Bac Lieu,35,29,3.7,67,40,Rain,5/18/2020
Bac Lieu,35,29,6.4,68,39,Drizzle,5/19/2020
Bac Lieu,35,28,6.4,69,35,Drizzle,5/20/2020
Bac Lieu,35,28,11.1,72,35,Drizzle,5/21/2020
Bac Lieu,34,29,8.6,72,35,Drizzle,5/22/2020
Bac Lieu,35,28,4,70,33,Rain,5/23/2020
Bac Lieu,35,29,12.1,70,47,Drizzle,5/24/2020
Bac Lieu,34,28,6.8,70,40,Drizzle,5/25/2020
Bac Lieu,35,28,14.6,72,51,Drizzle,5/26/2020
Bac Lieu,33,28,9.3,74,58,Drizzle,5/27/2020
Bac Lieu,33,28,5.7,75,42,Drizzle,5/28/2020
Bac Lieu,33,27,10.4,75,56,Drizzle,5/29/2020
Bac Lieu,34,28,3.4,70,43,Rain,5/30/2020
Bac Lieu,34,28,3.5,69,37,Rain,5/31/2020
Bac Lieu,35,28,4.8,69,36,Rain,6/1/2020
Bac Lieu,33,28,5,73,44,Rain,6/2/2020
Bac Lieu,34,28,2.3,69,28,Rain,6/3/2020
Bac Lieu,35,28,7.6,70,41,Drizzle,6/4/2020
Bac Lieu,33,28,15.3,72,63,Drizzle,6/5/2020
Bac Lieu,33,27,2.7,71,53,Rain,6/6/2020
Bac Lieu,33,27,11.2,73,59,Drizzle,6/7/2020
Bac Lieu,34,27,6.3,72,55,Drizzle,6/8/2020
Bac Lieu,34,27,1.7,73,47,Rain,6/9/2020
Bac Lieu,34,27,6.1,71,47,Drizzle,6/10/2020
Bac Lieu,30,27,3.2,77,56,Rain,6/11/2020
Bac Lieu,35,26,0,70,44,Sunny,6/12/2020
Bac Lieu,31,28,0.9,77,64,Rain,6/13/2020
Bac Lieu,32,27,1.6,75,38,Rain,6/14/2020
Bac Lieu,35,27,3.3,67,25,Rain,6/15/2020
Bac Lieu,34,27,10.9,69,31,Drizzle,6/16/2020
Bac Lieu,33,27,4.2,71,43,Rain,6/17/2020
Bac Lieu,34,27,3,70,39,Rain,6/18/2020
Bac Lieu,33,27,6.3,71,25,Drizzle,6/19/2020
Bac Lieu,32,27,0.3,69,65,Rain,6/20/2020
Bac Lieu,33,27,2.3,72,75,Rain,6/21/2020
Bac Lieu,29,26,4.1,82,73,Rain,6/22/2020
Bac Lieu,31,25,1.7,79,61,Rain,6/23/2020
Bac Lieu,32,26,3.1,75,57,Rain,6/24/2020
Bac Lieu,33,26,2,71,54,Rain,6/25/2020
Bac Lieu,33,26,6.3,70,26,Drizzle,6/26/2020
Bac Lieu,32,26,13.3,76,42,Drizzle,6/27/2020
Bac Lieu,33,26,9.2,76,31,Drizzle,6/28/2020
Bac Lieu,33,26,10,76,29,Drizzle,6/29/2020
Bac Lieu,33,26,1.2,77,43,Rain,6/30/2020
Bac Lieu,34,27,1.6,74,55,Rain,7/1/2020
Bac Lieu,33,27,0.3,72,35,Rain,7/2/2020
Bac Lieu,33,26,9,73,22,Drizzle,7/3/2020
Bac Lieu,33,26,4.7,74,46,Rain,7/4/2020
Bac Lieu,33,27,3.7,75,61,Rain,7/5/2020
Bac Lieu,33,27,3.2,73,37,Rain,7/6/2020
Bac Lieu,33,27,4.4,72,37,Rain,7/7/2020
Bac Lieu,33,27,5,71,32,Rain,7/8/2020
Bac Lieu,34,26,11.5,72,23,Drizzle,7/9/2020
Bac Lieu,33,26,1,73,54,Rain,7/10/2020
Bac Lieu,33,27,11,75,61,Drizzle,7/11/2020
Bac Lieu,32,26,17.3,77,50,Drizzle,7/12/2020
Bac Lieu,31,26,3.2,80,72,Rain,7/13/2020
Bac Lieu,32,26,3.9,79,54,Rain,7/14/2020
Bac Lieu,28,26,1.3,81,62,Rain,7/15/2020
Bac Lieu,31,25,5,77,48,Rain,7/16/2020
Bac Lieu,29,26,4,81,56,Rain,7/17/2020
Bac Lieu,31,26,8.4,81,83,Drizzle,7/18/2020
Bac Lieu,25,24,33.3,93,96,Drizzle,7/19/2020
Bac Lieu,31,25,1.8,80,70,Rain,7/20/2020
Bac Lieu,30,25,2.9,82,64,Rain,7/21/2020
Bac Lieu,31,26,8.6,81,33,Drizzle,7/22/2020
Bac Lieu,31,26,2.9,78,32,Rain,7/23/2020
Bac Lieu,32,26,8.8,79,42,Drizzle,7/24/2020
Bac Lieu,27,25,12.5,85,62,Drizzle,7/25/2020
Bac Lieu,30,25,6.2,82,47,Drizzle,7/26/2020
Bac Lieu,31,26,5.5,83,48,Drizzle,7/27/2020
Bac Lieu,32,26,5.5,78,47,Drizzle,7/28/2020
Bac Lieu,32,26,1.2,76,33,Rain,7/29/2020
Bac Lieu,32,27,4.2,79,32,Rain,7/30/2020
Bac Lieu,32,27,11.1,79,24,Drizzle,7/31/2020
Bac Lieu,32,26,12.1,78,29,Drizzle,8/1/2020
Bac Lieu,33,26,2.2,76,41,Rain,8/2/2020
Bac Lieu,31,27,8.6,80,38,Drizzle,8/3/2020
Bac Lieu,31,26,5.4,80,44,Drizzle,8/4/2020
Bac Lieu,31,27,10,81,47,Drizzle,8/5/2020
Bac Lieu,32,27,2.3,80,37,Rain,8/6/2020
Bac Lieu,34,27,5,76,21,Rain,8/7/2020
Bac Lieu,34,27,2.7,77,22,Rain,8/8/2020
Bac Lieu,33,27,26.1,79,23,Drizzle,8/9/2020
Bac Lieu,34,26,20.8,77,33,Drizzle,8/10/2020
Bac Lieu,33,27,7.7,77,17,Drizzle,8/11/2020
Bac Lieu,35,26,3.5,75,30,Rain,8/12/2020
Bac Lieu,34,27,13,78,31,Drizzle,8/13/2020
Bac Lieu,33,27,10,78,36,Drizzle,8/14/2020
Bac Lieu,32,26,18,81,67,Drizzle,8/15/2020
Bac Lieu,31,26,3.1,78,50,Rain,8/16/2020
Bac Lieu,29,26,4.3,81,69,Rain,8/17/2020
Bac Lieu,27,25,18.4,87,86,Drizzle,8/18/2020
Bac Lieu,30,25,11.4,81,52,Drizzle,8/19/2020
Bac Lieu,30,26,23.1,82,38,Drizzle,8/20/2020
Bac Lieu,33,26,8.3,78,30,Drizzle,8/21/2020
Bac Lieu,32,26,5.4,79,56,Drizzle,8/22/2020
Bac Lieu,30,25,12,84,64,Drizzle,8/23/2020
Bac Lieu,31,25,18.9,81,48,Drizzle,8/24/2020
Bac Lieu,31,26,8.2,82,41,Drizzle,8/25/2020
Bac Lieu,28,25,26.9,87,69,Drizzle,8/26/2020
Bac Lieu,29,25,9.6,87,63,Drizzle,8/27/2020
Bac Lieu,31,26,10.4,82,33,Drizzle,8/28/2020
Bac Lieu,31,25,7.1,79,30,Drizzle,8/29/2020
Bac Lieu,33,26,10.3,79,29,Drizzle,8/30/2020
Bac Lieu,34,26,5,78,30,Rain,8/31/2020
Bac Lieu,32,27,13.3,79,30,Drizzle,9/1/2020
Bac Lieu,33,26,6.5,77,44,Drizzle,9/2/2020
Bac Lieu,34,27,1.1,76,27,Rain,9/3/2020
Bac Lieu,33,27,7.2,79,26,Drizzle,9/4/2020
Bac Lieu,33,27,1.4,76,18,Rain,9/5/2020
Bac Lieu,33,27,2.1,76,17,Rain,9/6/2020
Bac Lieu,33,27,1.5,74,21,Rain,9/7/2020
Bac Lieu,34,28,1.5,72,20,Rain,9/8/2020
Bac Lieu,34,28,0.6,70,27,Rain,9/9/2020
Bac Lieu,35,28,13.7,71,27,Drizzle,9/10/2020
Bac Lieu,33,27,3.5,74,27,Rain,9/11/2020
Bac Lieu,34,26,0.9,72,24,Rain,9/12/2020
Bac Lieu,33,27,16.6,76,21,Drizzle,9/13/2020
Bac Lieu,33,26,17.6,79,33,Drizzle,9/14/2020
Bac Lieu,31,26,9.3,81,40,Drizzle,9/15/2020
Bac Lieu,31,26,8.9,78,36,Drizzle,9/16/2020
Bac Lieu,34,27,9.2,74,23,Drizzle,9/17/2020
Bac Lieu,34,26,12,77,24,Drizzle,9/18/2020
Bac Lieu,30,26,7.6,81,50,Drizzle,9/19/2020
Bac Lieu,32,26,6.2,79,46,Drizzle,9/20/2020
Bac Lieu,30,26,10.4,84,60,Drizzle,9/21/2020
Bac Lieu,29,25,9.4,87,64,Drizzle,9/22/2020
Bac Lieu,30,25,10.6,86,62,Drizzle,9/23/2020
Bac Lieu,29,25,11.6,88,60,Drizzle,9/24/2020
Bac Lieu,30,25,7.5,82,47,Drizzle,9/25/2020
Bac Lieu,32,26,21.4,81,56,Drizzle,9/26/2020
Bac Lieu,31,26,17.3,83,53,Drizzle,9/27/2020
Bac Lieu,32,26,7,80,48,Drizzle,9/28/2020
Bac Lieu,32,26,14.6,80,35,Drizzle,9/29/2020
Bac Lieu,32,26,7,80,30,Drizzle,9/30/2020
Bac Lieu,33,26,10,82,59,Drizzle,10/1/2020
Bac Lieu,26,25,6.9,88,73,Drizzle,10/2/2020
Bac Lieu,26,25,6.1,92,84,Drizzle,10/3/2020
Bac Lieu,32,25,2.5,80,35,Rain,10/4/2020
Bac Lieu,32,26,16.6,79,26,Drizzle,10/5/2020
Bac Lieu,27,26,0.5,87,59,Rain,10/6/2020
Bac Lieu,33,26,12.2,78,25,Drizzle,10/7/2020
Bac Lieu,32,26,1.4,76,31,Rain,10/8/2020
Bac Lieu,33,27,0.3,74,25,Rain,10/9/2020
Bac Lieu,33,26,1.1,77,32,Rain,10/10/2020
Bac Lieu,32,27,14.7,78,26,Drizzle,10/11/2020
Bac Lieu,34,26,24.6,79,28,Drizzle,10/12/2020
Bac Lieu,31,26,30.6,84,29,Drizzle,10/13/2020
Bac Lieu,29,25,25.3,88,70,Drizzle,10/14/2020
Bac Lieu,29,25,15.5,88,73,Drizzle,10/15/2020
Bac Lieu,33,25,0,79,52,Sunny,10/16/2020
Bac Lieu,31,26,8,83,54,Drizzle,10/17/2020
Bac Lieu,30,26,11.4,86,77,Drizzle,10/18/2020
Bac Lieu,29,25,15.8,88,84,Drizzle,10/19/2020
Bac Lieu,32,25,12.4,85,58,Drizzle,10/20/2020
Bac Lieu,31,26,13.4,82,38,Drizzle,10/21/2020
Bac Lieu,31,26,15.8,81,57,Drizzle,10/22/2020
Bac Lieu,29,25,16.7,87,77,Drizzle,10/23/2020
Bac Lieu,31,25,9.5,83,51,Drizzle,10/24/2020
Bac Lieu,32,26,12.7,80,31,Drizzle,10/25/2020
Bac Lieu,32,26,9,79,34,Drizzle,10/26/2020
Bac Lieu,31,25,17.6,82,60,Drizzle,10/27/2020
Bac Lieu,31,25,16.9,82,61,Drizzle,10/28/2020
Bac Lieu,28,25,5.7,86,50,Drizzle,10/29/2020
Bac Lieu,32,25,0,77,20,Sunny,10/30/2020
Bac Lieu,31,24,4,81,53,Rain,10/31/2020
Bac Lieu,25,24,91.9,95,99,Rain,11/1/2020
Bac Lieu,26,24,56.2,91,78,Rain,11/2/2020
Bac Lieu,31,25,0.6,80,38,Rain,11/3/2020
Bac Lieu,28,24,0,80,39,Sunny,11/4/2020
Bac Lieu,29,24,2,85,69,Rain,11/5/2020
Bac Lieu,32,25,4.5,83,57,Rain,11/6/2020
Bac Lieu,30,26,8.1,86,59,Drizzle,11/7/2020
Bac Lieu,31,25,4.6,81,33,Rain,11/8/2020
Bac Lieu,31,26,0.5,78,26,Rain,11/9/2020
Bac Lieu,31,25,18.7,83,59,Drizzle,11/10/2020
Bac Lieu,29,25,10.7,85,43,Drizzle,11/11/2020
Bac Lieu,30,25,7.2,86,24,Drizzle,11/12/2020
Bac Lieu,30,26,6.7,87,37,Drizzle,11/13/2020
Bac Lieu,30,25,4.4,86,39,Rain,11/14/2020
Bac Lieu,30,25,17.7,86,41,Drizzle,11/15/2020
Bac Lieu,31,26,1.2,85,45,Rain,11/16/2020
Bac Lieu,32,25,0,81,18,Sunny,11/17/2020
Bac Lieu,32,26,2.5,83,48,Rain,11/18/2020
Bac Lieu,30,25,7.7,84,71,Drizzle,11/19/2020
Bac Lieu,30,25,0,82,58,Sunny,11/20/2020
Bac Lieu,31,25,1.3,82,34,Rain,11/21/2020
Bac Lieu,32,26,1.1,78,13,Rain,11/22/2020
Bac Lieu,32,26,0,77,10,Sunny,11/23/2020
Bac Lieu,32,26,0,75,14,Sunny,11/24/2020
Bac Lieu,31,26,0.2,76,23,Rain,11/25/2020
Bac Lieu,32,26,0,74,19,Sunny,11/26/2020
Bac Lieu,32,25,0.4,71,17,Rain,11/27/2020
Bac Lieu,30,25,9.7,79,54,Drizzle,11/28/2020
Bac Lieu,28,25,8.8,87,69,Drizzle,11/29/2020
Bac Lieu,31,25,1.1,78,23,Rain,11/30/2020
Bac Lieu,32,25,0,75,21,Sunny,12/1/2020
Bac Lieu,30,26,4.8,81,49,Rain,12/2/2020
Bac Lieu,30,25,13.4,83,50,Drizzle,12/3/2020
Bac Lieu,29,26,12.5,86,57,Drizzle,12/4/2020
Bac Lieu,31,25,3,79,40,Rain,12/5/2020
Bac Lieu,31,25,0,75,15,Sunny,12/6/2020
Bac Lieu,32,25,1.1,76,23,Rain,12/7/2020
Bac Lieu,29,25,0.4,78,39,Rain,12/8/2020
Bac Lieu,29,24,0.1,77,51,Rain,12/9/2020
Bac Lieu,30,24,0,75,18,Sunny,12/10/2020
Bac Lieu,31,24,0,75,16,Sunny,12/11/2020
Bac Lieu,30,24,0.8,80,37,Rain,12/12/2020
Bac Lieu,30,24,5.8,82,58,Drizzle,12/13/2020
Bac Lieu,30,24,3.8,82,40,Rain,12/14/2020
Bac Lieu,32,24,8.3,81,33,Drizzle,12/15/2020
Bac Lieu,30,25,11.4,81,36,Drizzle,12/16/2020
Bac Lieu,28,24,0.7,77,37,Rain,12/17/2020
Bac Lieu,29,20,0,68,9,Sunny,12/18/2020
Bac Lieu,28,19,0,66,58,Sunny,12/19/2020
Bac Lieu,26,21,0.1,62,66,Rain,12/20/2020
Bac Lieu,22,19,2.4,75,79,Rain,12/21/2020
Bac Lieu,29,22,5.1,76,72,Drizzle,12/22/2020
Bac Lieu,31,24,0.5,76,40,Rain,12/23/2020
Bac Lieu,31,24,0,78,28,Sunny,12/24/2020
Bac Lieu,22,20,18.5,81,79,Drizzle,12/25/2020
Bac Lieu,28,23,2.5,86,80,Rain,12/26/2020
Bac Lieu,29,24,3.6,86,43,Rain,12/27/2020
Bac Lieu,30,24,7.2,81,50,Drizzle,12/28/2020
Bac Lieu,31,25,0,77,23,Sunny,12/29/2020
Bac Lieu,30,25,0,73,14,Sunny,12/30/2020
Bac Lieu,30,23,0,69,17,Sunny,12/31/2020
Bac Lieu,29,23,0,70,33,Sunny,1/1/2021
Bac Lieu,30,23,0,71,12,Sunny,1/2/2021
Bac Lieu,32,24,0,75,23,Sunny,1/3/2021
Bac Lieu,33,24,0.2,77,33,Rain,1/4/2021
Bac Lieu,31,25,0.5,79,52,Rain,1/5/2021
Bac Lieu,31,25,0.1,82,49,Rain,1/6/2021
Bac Lieu,31,25,0.1,79,43,Rain,1/7/2021
Bac Lieu,30,25,0.1,81,38,Rain,1/8/2021
Bac Lieu,32,25,0,79,28,Sunny,1/9/2021
Bac Lieu,31,25,3.5,74,39,Rain,1/10/2021
Bac Lieu,32,24,0,68,22,Sunny,1/11/2021
Bac Lieu,30,23,0,67,32,Sunny,1/12/2021
Bac Lieu,30,21,0,65,33,Sunny,1/13/2021
Bac Lieu,31,24,0,67,67,Sunny,1/14/2021
Bac Lieu,30,24,0.3,72,70,Rain,1/15/2021
Bac Lieu,29,25,1.4,76,62,Rain,1/16/2021
Bac Lieu,28,24,0.3,81,55,Rain,1/17/2021
Bac Lieu,32,24,0.9,71,48,Rain,1/18/2021
Bac Lieu,30,25,2.4,76,60,Rain,1/19/2021
Bac Lieu,31,25,0,71,26,Sunny,1/20/2021
Bac Lieu,32,25,1.9,70,40,Rain,1/21/2021
Bac Lieu,32,25,2.7,73,61,Rain,1/22/2021
Bac Lieu,31,25,0,73,38,Sunny,1/23/2021
Bac Lieu,32,25,4,72,33,Rain,1/24/2021
Bac Lieu,31,25,0,72,31,Sunny,1/25/2021
Bac Lieu,32,25,0.2,71,16,Rain,1/26/2021
Bac Lieu,33,25,0,71,20,Sunny,1/27/2021
Bac Lieu,32,25,1.8,75,37,Rain,1/28/2021
Bac Lieu,32,25,0.3,75,33,Rain,1/29/2021
Bac Lieu,33,25,5.3,72,34,Drizzle,1/30/2021
Bac Lieu,33,25,1,69,29,Rain,1/31/2021
Bac Lieu,32,25,0,64,19,Sunny,2/1/2021
Bac Lieu,31,24,0,66,21,Sunny,2/2/2021
Bac Lieu,31,24,0,65,27,Sunny,2/3/2021
Bac Lieu,31,24,0,62,5,Sunny,2/4/2021
Bac Lieu,31,23,0,61,18,Sunny,2/5/2021
Bac Lieu,30,23,0,61,22,Sunny,2/6/2021
Bac Lieu,28,22,0,68,20,Sunny,2/7/2021
Bac Lieu,29,22,0,67,24,Sunny,2/8/2021
Bac Lieu,30,22,0,71,16,Sunny,2/9/2021
Bac Lieu,29,22,0,74,36,Sunny,2/10/2021
Bac Lieu,29,23,0.1,72,51,Rain,2/11/2021
Bac Lieu,33,23,0,62,20,Sunny,2/12/2021
Bac Lieu,32,24,0,60,32,Sunny,2/13/2021
Bac Lieu,33,24,0,64,12,Sunny,2/14/2021
Bac Lieu,33,24,0,72,29,Sunny,2/15/2021
Bac Lieu,33,25,0,73,21,Sunny,2/16/2021
Bac Lieu,32,25,0,70,28,Sunny,2/17/2021
Bac Lieu,32,25,3.4,74,57,Rain,2/18/2021
Bac Lieu,32,25,0.5,72,47,Rain,2/19/2021
Bac Lieu,32,25,0,69,12,Sunny,2/20/2021
Bac Lieu,33,25,0,70,35,Sunny,2/21/2021
Bac Lieu,33,25,0,70,34,Sunny,2/22/2021
Bac Lieu,33,25,0,67,30,Sunny,2/23/2021
Bac Lieu,34,25,0,62,5,Sunny,2/24/2021
Bac Lieu,33,25,0,66,14,Sunny,2/25/2021
Bac Lieu,33,25,0,61,9,Sunny,2/26/2021
Bac Lieu,33,25,0,61,37,Sunny,2/27/2021
Bac Lieu,33,26,0,64,31,Sunny,2/28/2021
Bac Lieu,33,26,0.5,69,34,Rain,3/1/2021
Bac Lieu,33,26,0,71,32,Sunny,3/2/2021
Bac Lieu,33,26,0,71,21,Sunny,3/3/2021
Bac Lieu,34,25,0,68,22,Sunny,3/4/2021
Bac Lieu,34,26,0,68,15,Sunny,3/5/2021
Bac Lieu,35,26,0,67,21,Sunny,3/6/2021
Bac Lieu,34,27,0,64,22,Sunny,3/7/2021
Bac Lieu,34,26,0,67,30,Sunny,3/8/2021
Bac Lieu,34,26,0,60,12,Sunny,3/9/2021
Bac Lieu,33,26,0,58,16,Sunny,3/10/2021
Bac Lieu,33,26,0,58,11,Sunny,3/11/2021
Bac Lieu,35,26,0,60,12,Sunny,3/12/2021
Bac Lieu,33,26,0.2,65,28,Rain,3/13/2021
Bac Lieu,31,26,0.1,70,56,Rain,3/14/2021
Bac Lieu,33,26,4.4,70,56,Rain,3/15/2021
Bac Lieu,33,26,0.3,68,40,Rain,3/16/2021
Bac Lieu,33,26,0,67,43,Sunny,3/17/2021
Bac Lieu,34,26,0,66,29,Sunny,3/18/2021
Bac Lieu,34,26,0,67,26,Sunny,3/19/2021
Bac Lieu,34,26,0,68,20,Sunny,3/20/2021
Bac Lieu,34,26,3,65,25,Rain,3/21/2021
Bac Lieu,33,26,6.5,65,39,Drizzle,3/22/2021
Bac Lieu,32,26,0,60,30,Sunny,3/23/2021
