province,avg_salinity,date_start,day_end
Ben Tre,0.3,11/28/2022,12/4/2022
Ben Tre,0.7,12/5/2022,12/11/2022
Ben Tre,2.7,12/12/2022,12/18/2022
Ben Tre,3.45,12/19/2022,12/25/2022
Ben Tre,5.7,12/26/2022,1/1/2023
Ben Tre,9.19,1/2/2023,1/8/2023
Ben Tre,10.68,1/9/2023,1/15/2023
Ben Tre,18.14,1/16/2023,1/22/2023
Ben Tre,18.88,1/23/2023,1/29/2023
Ben Tre,19.98,1/30/2023,2/5/2023
Ben Tre,19.58,2/6/2023,2/12/2023
Ben Tre,16.94,2/13/2023,2/19/2023
Ben Tre,19.89,2/20/2023,2/26/2023
Ben Tre,18.13,2/27/2023,3/5/2023
Ben Tre,19.09,3/6/2023,3/12/2023
Ben Tre,16.81,3/13/2023,3/19/2023
Ben Tre,20.43,3/20/2023,3/26/2023
Ben Tre,19.73,3/27/2023,4/2/2023
Ben Tre,15.91,4/3/2023,4/9/2023
Ben Tre,16.78,4/10/2023,4/16/2023
Ben Tre,19.35,4/17/2023,4/23/2023
Ben Tre,14.45,4/24/2023,4/30/2023
Ben Tre,14.06,5/1/2023,5/7/2023
Ben Tre,13.56,5/8/2023,5/14/2023
Ben Tre,16.44,5/15/2023,5/21/2023
Ben Tre,13.94,5/22/2023,5/28/2023
Ben Tre,13.82,5/29/2023,6/4/2023
Ben Tre,11.65,6/5/2023,6/11/2023
Ben Tre,12.24,6/12/2023,6/18/2023
Ben Tre,9.93,6/19/2023,6/25/2023
Ben Tre,4.16,6/26/2023,7/2/2023
Ben Tre,5.94,7/3/2023,7/9/2023
Ben Tre,1.19,7/10/2023,7/16/2023
Ben Tre,1.4,7/17/2023,7/23/2023
Ben Tre,1.31,7/24/2023,7/30/2023
Ben Tre,0.39,7/31/2023,8/6/2023
Ben Tre,1.44,8/7/2023,8/13/2023
Ben Tre,0.61,8/14/2023,8/20/2023
Ben Tre,2.69,8/21/2023,8/27/2023
Ben Tre,0.33,8/28/2023,9/3/2023
Ben Tre,1.89,9/4/2023,9/10/2023
Ben Tre,1.14,9/11/2023,9/17/2023
Ben Tre,0.33,9/18/2023,9/24/2023
Ben Tre,0.42,9/25/2023,10/1/2023
Ben Tre,0.17,10/2/2023,10/8/2023
Ben Tre,0.36,10/9/2023,10/15/2023
Ben Tre,2.68,10/16/2023,10/22/2023
Ben Tre,0.06,10/23/2023,10/29/2023
Ben Tre,0.18,10/30/2023,11/5/2023
Ben Tre,1.76,11/6/2023,11/12/2023
Ben Tre,0.11,11/13/2023,11/19/2023
Ben Tre,2.5,11/20/2023,11/26/2023
Ben Tre,0.7,11/27/2023,12/3/2023
Ben Tre,2.34,12/4/2023,12/10/2023
Ben Tre,3.34,12/11/2023,12/17/2023
Ben Tre,3.01,12/18/2023,12/24/2023
Ben Tre,3.56,12/25/2023,12/31/2023
Ben Tre,7.48,1/1/2024,1/7/2024
Ben Tre,11.5,1/8/2024,1/14/2024
Ben Tre,15.88,1/15/2024,1/21/2024
Ben Tre,18.27,1/22/2024,1/28/2024
Ben Tre,17.87,1/29/2024,2/4/2024
Ben Tre,20.21,2/5/2024,2/11/2024
Ben Tre,19.41,2/12/2024,2/18/2024
Ben Tre,19.83,2/19/2024,2/25/2024
Ben Tre,19.25,2/26/2024,3/3/2024
Ben Tre,17.26,3/4/2024,3/10/2024
Ben Tre,19.36,3/11/2024,3/17/2024
Ben Tre,19.6,3/18/2024,3/24/2024
Ben Tre,19.28,3/25/2024,3/31/2024
Ben Tre,18.24,4/1/2024,4/7/2024
Ben Tre,16.23,4/8/2024,4/14/2024
Ben Tre,15.69,4/15/2024,4/21/2024
Ben Tre,17.79,4/22/2024,4/28/2024
Ben Tre,14.23,4/29/2024,5/5/2024
Ben Tre,14.05,5/6/2024,5/12/2024
Ben Tre,17.09,5/13/2024,5/19/2024
Ben Tre,15.6,5/20/2024,5/26/2024
Ben Tre,15.63,5/27/2024,6/2/2024
Ben Tre,10.51,6/3/2024,6/9/2024
Ben Tre,9.76,6/10/2024,6/16/2024
Ben Tre,7.67,6/17/2024,6/23/2024
Ben Tre,4.28,6/24/2024,6/30/2024
Ben Tre,1.21,7/1/2024,7/7/2024
Ben Tre,3.61,7/8/2024,7/14/2024
Ben Tre,4.21,7/15/2024,7/21/2024
Ben Tre,0.18,7/22/2024,7/28/2024
Ben Tre,0.38,7/29/2024,8/4/2024
Ben Tre,2.71,8/5/2024,8/11/2024
Ben Tre,1,8/12/2024,8/18/2024
Ben Tre,0.47,8/19/2024,8/25/2024
Ben Tre,0.17,8/26/2024,9/1/2024
Ben Tre,0.4,9/2/2024,9/8/2024
Ben Tre,1.53,9/9/2024,9/15/2024
Ben Tre,0.31,9/16/2024,9/22/2024
Ben Tre,0.99,9/23/2024,9/29/2024
Ben Tre,0.01,9/30/2024,10/6/2024
Ben Tre,0.49,10/7/2024,10/13/2024
Ben Tre,0.67,10/14/2024,10/20/2024
Ben Tre,0.37,10/21/2024,10/27/2024
Ben Tre,1.95,10/28/2024,11/3/2024
Ben Tre,0.37,11/4/2024,11/10/2024
Ben Tre,2.08,11/11/2024,11/17/2024
Ben Tre,0.36,11/18/2024,11/24/2024
Ben Tre,1.28,11/25/2024,12/1/2024
Ben Tre,0.33,12/2/2024,12/8/2024
Ben Tre,3.59,12/9/2024,12/15/2024
Ben Tre,2.14,12/16/2024,12/22/2024
Ben Tre,3.64,12/23/2024,12/29/2024
Ben Tre,7.22,12/30/2024,1/5/2025
Ben Tre,7.78,1/6/2025,1/12/2025
Ben Tre,16.91,1/13/2025,1/19/2025
Ben Tre,16.92,1/20/2025,1/26/2025
Ben Tre,19.84,1/27/2025,2/2/2025
Ben Tre,18.41,2/3/2025,2/9/2025
Ben Tre,19.38,2/10/2025,2/16/2025
Ben Tre,17.12,2/17/2025,2/23/2025
Ben Tre,16.58,2/24/2025,3/2/2025
Ben Tre,18.18,3/3/2025,3/9/2025
Ben Tre,19.46,3/10/2025,3/16/2025
Ben Tre,20,3/17/2025,3/23/2025
Ben Tre,21,3/24/2025,3/30/2025
Ben Tre,16.54,3/31/2025,4/6/2025
