province,avg_salinity,date_start,day_end
Hau Giang,7.67,1/16/2023,1/22/2023
Hau Giang,5.92,1/23/2023,1/29/2023
Hau Giang,6.26,1/30/2023,2/5/2023
Hau Giang,6.88,2/6/2023,2/12/2023
Hau Giang,6.19,2/13/2023,2/19/2023
Hau Giang,7.85,2/20/2023,2/26/2023
Hau Giang,8.53,2/27/2023,3/5/2023
Hau Giang,9.26,3/6/2023,3/12/2023
Hau Giang,8.5,3/13/2023,3/19/2023
Hau Giang,7.65,3/20/2023,3/26/2023
Hau Giang,10.41,3/27/2023,4/2/2023
Hau Giang,6.36,4/3/2023,4/9/2023
Hau Giang,8.63,4/10/2023,4/16/2023
Hau Giang,8.13,4/17/2023,4/23/2023
Hau Giang,8.91,4/24/2023,4/30/2023
Hau Giang,9.19,5/1/2023,5/7/2023
Hau Giang,4.95,5/8/2023,5/14/2023
Hau Giang,7.54,5/15/2023,5/21/2023
Hau Giang,8.04,5/22/2023,5/28/2023
Hau Giang,9.5,5/29/2023,6/4/2023
Hau Giang,4.03,6/5/2023,6/11/2023
Hau Giang,2.35,6/12/2023,6/18/2023
Hau Giang,2.9,6/19/2023,6/25/2023
Hau Giang,4.76,6/26/2023,7/2/2023
Hau Giang,2.3,7/3/2023,7/9/2023
Hau Giang,2.36,7/10/2023,7/16/2023
Hau Giang,3.41,7/17/2023,7/23/2023
Hau Giang,2.81,7/24/2023,7/30/2023
Hau Giang,1.97,7/31/2023,8/6/2023
Hau Giang,2.17,8/7/2023,8/13/2023
Hau Giang,3.31,8/14/2023,8/20/2023
Hau Giang,3.51,8/21/2023,8/27/2023
Hau Giang,0.19,8/28/2023,9/3/2023
Hau Giang,0.11,9/4/2023,9/10/2023
Hau Giang,2.09,9/11/2023,9/17/2023
Hau Giang,0.69,9/18/2023,9/24/2023
Hau Giang,1.3,9/25/2023,10/1/2023
Hau Giang,0.49,10/2/2023,10/8/2023
Hau Giang,0.51,10/9/2023,10/15/2023
Hau Giang,0.82,10/16/2023,10/22/2023
Hau Giang,2.52,10/23/2023,10/29/2023
Hau Giang,0.11,10/30/2023,11/5/2023
Hau Giang,6.06,11/6/2023,11/12/2023
Hau Giang,5.65,11/13/2023,11/19/2023
Hau Giang,6.57,11/20/2023,11/26/2023
Hau Giang,5.94,11/27/2023,12/3/2023
Hau Giang,8.36,12/4/2023,12/10/2023
Hau Giang,3.97,12/11/2023,12/17/2023
Hau Giang,4.53,12/18/2023,12/24/2023
Hau Giang,4.17,12/25/2023,12/31/2023
Hau Giang,5.26,1/1/2024,1/7/2024
Hau Giang,7.76,1/8/2024,1/14/2024
Hau Giang,6.41,1/15/2024,1/21/2024
Hau Giang,6.64,1/22/2024,1/28/2024
Hau Giang,6.8,1/29/2024,2/4/2024
Hau Giang,8.22,2/5/2024,2/11/2024
Hau Giang,6.56,2/12/2024,2/18/2024
Hau Giang,6.74,2/19/2024,2/25/2024
Hau Giang,4.54,2/26/2024,3/3/2024
Hau Giang,5.49,3/4/2024,3/10/2024
Hau Giang,8.34,3/11/2024,3/17/2024
Hau Giang,5.76,3/18/2024,3/24/2024
Hau Giang,7.88,3/25/2024,3/31/2024
Hau Giang,4.84,4/1/2024,4/7/2024
Hau Giang,7.89,4/8/2024,4/14/2024
Hau Giang,9.31,4/15/2024,4/21/2024
Hau Giang,9.95,4/22/2024,4/28/2024
Hau Giang,6.79,4/29/2024,5/5/2024
Hau Giang,7.96,5/6/2024,5/12/2024
Hau Giang,10.24,5/13/2024,5/19/2024
Hau Giang,7.25,5/20/2024,5/26/2024
Hau Giang,8.13,5/27/2024,6/2/2024
Hau Giang,1.08,6/3/2024,6/9/2024
Hau Giang,3.79,6/10/2024,6/16/2024
Hau Giang,1.88,6/17/2024,6/23/2024
Hau Giang,2.89,6/24/2024,6/30/2024
Hau Giang,3.67,7/1/2024,7/7/2024
Hau Giang,3.16,7/8/2024,7/14/2024
Hau Giang,3.45,7/15/2024,7/21/2024
Hau Giang,3.11,7/22/2024,7/28/2024
Hau Giang,1.92,7/29/2024,8/4/2024
Hau Giang,0.42,8/5/2024,8/11/2024
Hau Giang,1.72,8/12/2024,8/18/2024
Hau Giang,2.58,8/19/2024,8/25/2024
Hau Giang,3.02,8/26/2024,9/1/2024
Hau Giang,0.11,9/2/2024,9/8/2024
Hau Giang,1.22,9/9/2024,9/15/2024
Hau Giang,0.19,9/16/2024,9/22/2024
Hau Giang,1.35,9/23/2024,9/29/2024
Hau Giang,1.06,9/30/2024,10/6/2024
Hau Giang,1.27,10/7/2024,10/13/2024
Hau Giang,0.32,10/14/2024,10/20/2024
Hau Giang,0.03,10/21/2024,10/27/2024
Hau Giang,2.5,10/28/2024,11/3/2024
Hau Giang,5.59,11/4/2024,11/10/2024
Hau Giang,5.38,11/11/2024,11/17/2024
Hau Giang,4.93,11/18/2024,11/24/2024
Hau Giang,5.09,11/25/2024,12/1/2024
Hau Giang,4.36,12/2/2024,12/8/2024
Hau Giang,7.82,12/9/2024,12/15/2024
Hau Giang,6.33,12/16/2024,12/22/2024
Hau Giang,8.19,12/23/2024,12/29/2024
Hau Giang,6.76,12/30/2024,1/5/2025
Hau Giang,6.11,1/6/2025,1/12/2025
Hau Giang,3.8,1/13/2025,1/19/2025
Hau Giang,5.93,1/20/2025,1/26/2025
Hau Giang,5.29,1/27/2025,2/2/2025
Hau Giang,7.09,2/3/2025,2/9/2025
Hau Giang,4.86,2/10/2025,2/16/2025
Hau Giang,5.5,2/17/2025,2/23/2025
Hau Giang,3.78,2/24/2025,3/2/2025
Hau Giang,6.76,3/3/2025,3/9/2025
Hau Giang,6.1,3/10/2025,3/16/2025
Hau Giang,5.73,3/17/2025,3/23/2025
Hau Giang,8.5,3/24/2025,3/30/2025
Hau Giang,9.81,3/31/2025,4/6/2025
