province,avg_salinity,date_start,day_end
Binh Duong,0.97,10/3/2022,10/9/2022
Binh Duong,0.28,10/10/2022,10/16/2022
Binh Duong,0.41,10/17/2022,10/23/2022
Binh Duong,0.76,10/24/2022,10/30/2022
Binh Duong,0.13,10/31/2022,11/6/2022
Binh Duong,0.85,11/7/2022,11/13/2022
Binh Duong,0.11,11/14/2022,11/20/2022
Binh Duong,0.78,11/21/2022,11/27/2022
Binh Duong,0.12,11/28/2022,12/4/2022
Binh Duong,1.41,12/5/2022,12/11/2022
Binh Duong,1.45,12/12/2022,12/18/2022
Binh Duong,2.68,12/19/2022,12/25/2022
Binh Duong,2.56,12/26/2022,1/1/2023
Binh Duong,1.94,1/2/2023,1/8/2023
Binh Duong,2.65,1/9/2023,1/15/2023
Binh Duong,2.77,1/16/2023,1/22/2023
Binh Duong,1.24,1/23/2023,1/29/2023
Binh Duong,2.98,1/30/2023,2/5/2023
Binh Duong,2.31,2/6/2023,2/12/2023
Binh Duong,2.37,2/13/2023,2/19/2023
Binh Duong,1.25,2/20/2023,2/26/2023
Binh Duong,1.25,2/27/2023,3/5/2023
Binh Duong,1.77,3/6/2023,3/12/2023
Binh Duong,1.93,3/13/2023,3/19/2023
Binh Duong,1.84,3/20/2023,3/26/2023
Binh Duong,2.28,3/27/2023,4/2/2023
Binh Duong,2.18,4/3/2023,4/9/2023
Binh Duong,2.76,4/10/2023,4/16/2023
Binh Duong,1.26,4/17/2023,4/23/2023
Binh Duong,2.58,4/24/2023,4/30/2023
Binh Duong,2.52,5/1/2023,5/7/2023
Binh Duong,1.17,5/8/2023,5/14/2023
Binh Duong,2.74,5/15/2023,5/21/2023
Binh Duong,1.85,5/22/2023,5/28/2023
Binh Duong,2.26,5/29/2023,6/4/2023
Binh Duong,0.99,6/5/2023,6/11/2023
Binh Duong,0.2,6/12/2023,6/18/2023
Binh Duong,0.39,6/19/2023,6/25/2023
Binh Duong,0.53,6/26/2023,7/2/2023
Binh Duong,0.62,7/3/2023,7/9/2023
Binh Duong,0.55,7/10/2023,7/16/2023
Binh Duong,0.04,7/17/2023,7/23/2023
Binh Duong,0.17,7/24/2023,7/30/2023
Binh Duong,0.27,7/31/2023,8/6/2023
Binh Duong,0.47,8/7/2023,8/13/2023
Binh Duong,0.82,8/14/2023,8/20/2023
Binh Duong,0.09,8/21/2023,8/27/2023
Binh Duong,0.16,8/28/2023,9/3/2023
Binh Duong,0.59,9/4/2023,9/10/2023
Binh Duong,0.64,9/11/2023,9/17/2023
Binh Duong,0.5,9/18/2023,9/24/2023
Binh Duong,0.31,9/25/2023,10/1/2023
Binh Duong,0.98,10/2/2023,10/8/2023
Binh Duong,0.9,10/9/2023,10/15/2023
Binh Duong,0.68,10/16/2023,10/22/2023
Binh Duong,0.74,10/23/2023,10/29/2023
Binh Duong,0.81,10/30/2023,11/5/2023
Binh Duong,0.77,11/6/2023,11/12/2023
Binh Duong,0.52,11/13/2023,11/19/2023
Binh Duong,0.7,11/20/2023,11/26/2023
Binh Duong,0.76,11/27/2023,12/3/2023
Binh Duong,2.79,12/4/2023,12/10/2023
Binh Duong,2.03,12/11/2023,12/17/2023
Binh Duong,2.53,12/18/2023,12/24/2023
Binh Duong,1.07,12/25/2023,12/31/2023
Binh Duong,1.89,1/1/2024,1/7/2024
Binh Duong,2.24,1/8/2024,1/14/2024
Binh Duong,2.24,1/15/2024,1/21/2024
Binh Duong,1.07,1/22/2024,1/28/2024
Binh Duong,2.94,1/29/2024,2/4/2024
Binh Duong,1.53,2/5/2024,2/11/2024
Binh Duong,1.13,2/12/2024,2/18/2024
Binh Duong,2.47,2/19/2024,2/25/2024
Binh Duong,1.8,2/26/2024,3/3/2024
Binh Duong,1.1,3/4/2024,3/10/2024
Binh Duong,1.16,3/11/2024,3/17/2024
Binh Duong,2.98,3/18/2024,3/24/2024
Binh Duong,1.01,3/25/2024,3/31/2024
Binh Duong,2.03,4/1/2024,4/7/2024
Binh Duong,1.84,4/8/2024,4/14/2024
Binh Duong,1.52,4/15/2024,4/21/2024
Binh Duong,2.35,4/22/2024,4/28/2024
Binh Duong,1.51,4/29/2024,5/5/2024
Binh Duong,2.48,5/6/2024,5/12/2024
Binh Duong,1.13,5/13/2024,5/19/2024
Binh Duong,1.56,5/20/2024,5/26/2024
Binh Duong,1.13,5/27/2024,6/2/2024
Binh Duong,0.31,6/3/2024,6/9/2024
Binh Duong,0.86,6/10/2024,6/16/2024
Binh Duong,0.92,6/17/2024,6/23/2024
Binh Duong,0.08,6/24/2024,6/30/2024
Binh Duong,0.2,7/1/2024,7/7/2024
Binh Duong,0.66,7/8/2024,7/14/2024
Binh Duong,0.33,7/15/2024,7/21/2024
Binh Duong,0.35,7/22/2024,7/28/2024
Binh Duong,0.44,7/29/2024,8/4/2024
Binh Duong,0.16,8/5/2024,8/11/2024
Binh Duong,0.97,8/12/2024,8/18/2024
Binh Duong,0.48,8/19/2024,8/25/2024
Binh Duong,0.35,8/26/2024,9/1/2024
Binh Duong,0.18,9/2/2024,9/8/2024
Binh Duong,0.72,9/9/2024,9/15/2024
Binh Duong,0.96,9/16/2024,9/22/2024
Binh Duong,0.73,9/23/2024,9/29/2024
Binh Duong,0.94,9/30/2024,10/6/2024
Binh Duong,0.46,10/7/2024,10/13/2024
Binh Duong,0.43,10/14/2024,10/20/2024
Binh Duong,0.24,10/21/2024,10/27/2024
Binh Duong,0.16,10/28/2024,11/3/2024
Binh Duong,0.2,11/4/2024,11/10/2024
Binh Duong,0.04,11/11/2024,11/17/2024
Binh Duong,0.07,11/18/2024,11/24/2024
Binh Duong,0.41,11/25/2024,12/1/2024
Binh Duong,2.25,12/2/2024,12/8/2024
Binh Duong,2.87,12/9/2024,12/15/2024
Binh Duong,2.69,12/16/2024,12/22/2024
Binh Duong,2.7,12/23/2024,12/29/2024
Binh Duong,2.89,12/30/2024,1/5/2025
Binh Duong,2.78,1/6/2025,1/12/2025
Binh Duong,1.23,1/13/2025,1/19/2025
Binh Duong,1.07,1/20/2025,1/26/2025
Binh Duong,2.15,1/27/2025,2/2/2025
Binh Duong,2.98,2/3/2025,2/9/2025
Binh Duong,1.74,2/10/2025,2/16/2025
Binh Duong,2.82,2/17/2025,2/23/2025
Binh Duong,2.12,2/24/2025,3/2/2025
Binh Duong,2.87,3/3/2025,3/9/2025
Binh Duong,2.1,3/10/2025,3/16/2025
Binh Duong,1.5,3/17/2025,3/23/2025
Binh Duong,1.69,3/24/2025,3/30/2025
Binh Duong,2.01,3/31/2025,4/6/2025
